ID	Gene EFW ID	Gene	contig	start	stop
gene	EFW9900007743	Similar to DRM2: DNA (cytosine-5)-methyltransferase DRM2 (Oryza sativa subsp. japonica OX%3D39947)	contig1019	855882	863141
gene	EFW9900007744	Similar to RH46: DEAD-box ATP-dependent RNA helicase 46 (Arabidopsis thaliana OX%3D3702)	contig1019	873506	879446
gene	EFW9900007745	Similar to MYB98: Transcription factor MYB98 (Arabidopsis thaliana OX%3D3702)	contig1019	904909	906647
gene	EFW9900007746	Similar to MYB118: Transcription factor MYB118 (Arabidopsis thaliana OX%3D3702)	contig1019	913292	916996
gene	EFW9900007747	Similar to PPT2: Phosphoenolpyruvate/phosphate translocator 2%2C chloroplastic (Arabidopsis thaliana OX%3D3702)	contig1019	931707	946746
gene	EFW9900007748	Protein of unknown function	contig1019	948338	966260
gene	EFW9900007749	Similar to Trmt61a: tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRMT61A (Mus musculus OX%3D10090)	contig1019	961093	962871
gene	EFW9900007750	Protein of unknown function	contig1019	972384	981832
gene	EFW9900007751	Protein of unknown function	contig1019	1003575	1006552
gene	EFW9900007752	Similar to Glutaredoxin (Solanum lycopersicum OX%3D4081)	contig1019	1050193	1050805
gene	EFW9900007753	Similar to At5g14590: Isocitrate dehydrogenase [NADP]%2C chloroplastic/mitochondrial (Arabidopsis thaliana OX%3D3702)	contig1019	1052052	1056893
gene	EFW9900007754	Similar to PNP2: Polyribonucleotide nucleotidyltransferase 2%2C mitochondrial (Arabidopsis thaliana OX%3D3702)	contig1019	1106144	1115304
gene	EFW9900007755	Similar to CRK42: Cysteine-rich receptor-like protein kinase 42 (Arabidopsis thaliana OX%3D3702)	contig1019	1138160	1141390
gene	EFW9900007756	Similar to MER3: DExH-box ATP-dependent RNA helicase DExH17 (Arabidopsis thaliana OX%3D3702)	contig1019	1149462	1157417
gene	EFW9900007757	Similar to NRT2.7: High affinity nitrate transporter 2.7 (Arabidopsis thaliana OX%3D3702)	contig1019	1160002	1162023
gene	EFW9900007758	Protein of unknown function	contig1019	1160686	1161107
gene	EFW9900007759	Protein of unknown function	contig1019	1161155	1161767
gene	EFW9900007760	Protein of unknown function	contig1019	1172115	1176231
gene	EFW9900007761	Similar to GSTF11: Glutathione S-transferase F11 (Arabidopsis thaliana OX%3D3702)	contig1019	1207413	1211089
gene	EFW9900007762	Similar to DJC76: Chaperone protein dnaJ C76%2C chloroplastic (Arabidopsis thaliana OX%3D3702)	contig1019	1221691	1223859
gene	EFW9900007763	Similar to SIRB: Sirohydrochlorin ferrochelatase%2C chloroplastic (Arabidopsis thaliana OX%3D3702)	contig1019	1222874	1224845
gene	EFW9900007764	Protein of unknown function	contig1019	1224873	1229197
gene	EFW9900007765	Similar to BC10: Glycosyltransferase BC10 (Oryza sativa subsp. japonica OX%3D39947)	contig1019	1258030	1262809
gene	EFW9900007766	Similar to RFS5: Probable galactinol--sucrose galactosyltransferase 5 (Arabidopsis thaliana OX%3D3702)	contig1019	1286742	1290261
gene	EFW9900007767	Similar to At3g27700: Zinc finger CCCH domain-containing protein 41 (Arabidopsis thaliana OX%3D3702)	contig1019	1295978	1301152
gene	EFW9900007768	Similar to At5g40400: Pentatricopeptide repeat-containing protein At5g40400 (Arabidopsis thaliana OX%3D3702)	contig1019	1306882	1308885
gene	EFW9900007769	Similar to RST1: Protein RST1 (Arabidopsis thaliana OX%3D3702)	contig1019	1311705	1323524
gene	EFW9900007770	Similar to DTL: Denticleless protein homolog (Gallus gallus OX%3D9031)	contig1019	1328744	1333124
gene	EFW9900007771	Similar to MKK3: Mitogen-activated protein kinase kinase 3 (Arabidopsis thaliana OX%3D3702)	contig1019	1343556	1347078
gene	EFW9900007772	Protein of unknown function	contig1019	1358597	1362656
gene	EFW9900007773	Similar to LBD25: LOB domain-containing protein 25 (Arabidopsis thaliana OX%3D3702)	contig1019	1376398	1378869
gene	EFW9900007774	Similar to APRF1: Protein ANTHESIS POMOTING FACTOR 1 (Arabidopsis thaliana OX%3D3702)	contig1019	1412671	1416492
gene	EFW9900007775	Similar to PES: Pescadillo homolog (Arabidopsis thaliana OX%3D3702)	contig1019	1428241	1432401
gene	EFW9900007776	Similar to MBD4L: Methyl-CpG-binding domain protein 4-like protein (Arabidopsis thaliana OX%3D3702)	contig1019	1433316	1434341
gene	EFW9900007777	Protein of unknown function	contig1019	1434430	1444935
gene	EFW9900007778	Protein of unknown function	contig1019	1435979	1454708
gene	EFW9900007779	Protein of unknown function	contig1019	1445929	1453565
gene	EFW9900007780	Similar to SMR6: Cyclin-dependent protein kinase inhibitor SMR6 (Arabidopsis thaliana OX%3D3702)	contig1019	1511872	1512240
gene	EFW9900007781	Similar to Gpaa1: Glycosylphosphatidylinositol anchor attachment 1 protein (Mus musculus OX%3D10090)	contig1019	1554478	1561620
gene	EFW9900007782	Similar to ABCB26: ABC transporter B family member 26%2C chloroplastic (Arabidopsis thaliana OX%3D3702)	contig1019	1564677	1571230
gene	EFW9900007783	Similar to RNP1: Heterogeneous nuclear ribonucleoprotein 1 (Arabidopsis thaliana OX%3D3702)	contig1019	1574208	1577415
gene	EFW9900007784	Similar to GB210: Nuclear pore complex protein GP210 (Arabidopsis thaliana OX%3D3702)	contig1019	1577989	1594941
gene	EFW9900007785	Similar to PAO2: Polyamine oxidase 2 (Arabidopsis thaliana OX%3D3702)	contig1019	1645571	1650297
gene	EFW9900007786	Similar to NPG1: Protein NPG1 (Arabidopsis thaliana OX%3D3702)	contig1019	1650388	1655761
gene	EFW9900007787	Similar to At3g59040: Pentatricopeptide repeat-containing protein At3g59040 (Arabidopsis thaliana OX%3D3702)	contig1019	1660089	1665373
gene	EFW9900007788	Similar to DTX41: Protein DETOXIFICATION 41 (Arabidopsis thaliana OX%3D3702)	contig1019	1665250	1670874
gene	EFW9900007789	Similar to WAKL2: Wall-associated receptor kinase-like 2 (Arabidopsis thaliana OX%3D3702)	contig1019	1685648	1691876
gene	EFW9900007790	Similar to DTX41: Protein DETOXIFICATION 41 (Arabidopsis thaliana OX%3D3702)	contig1019	1698416	1704670
gene	EFW9900007791	Similar to AGT1: Serine--glyoxylate aminotransferase (Arabidopsis thaliana OX%3D3702)	contig1019	1713479	1723326
gene	EFW9900007792	Similar to FEY: Dehydrogenase/reductase SDR family member FEY (Arabidopsis thaliana OX%3D3702)	contig1019	1723812	1740917
gene	EFW9900007793	Similar to ARF25: Auxin response factor 25 (Oryza sativa subsp. japonica OX%3D39947)	contig1019	1742117	1752672
gene	EFW9900007794	Similar to nagk: N-acetyl-D-glucosamine kinase (Dictyostelium discoideum OX%3D44689)	contig1019	1781571	1786496
gene	EFW9900007795	Similar to CPX: Oxygen-dependent coproporphyrinogen-III oxidase%2C chloroplastic (Glycine max OX%3D3847)	contig1019	1812384	1815617
gene	EFW9900007796	Similar to SRD2: snRNA-activating protein complex subunit (Arabidopsis thaliana OX%3D3702)	contig1019	1815538	1820339
gene	EFW9900007797	Similar to At5g07050: WAT1-related protein At5g07050 (Arabidopsis thaliana OX%3D3702)	contig1019	1851922	1854224
gene	EFW9900007798	Similar to ATAD5: ATPase family AAA domain-containing protein 5 (Homo sapiens OX%3D9606)	contig1019	1868432	1877759
gene	EFW9900007799	Similar to RUG3: RCC1 domain-containing protein RUG3%2C mitochondrial (Arabidopsis thaliana OX%3D3702)	contig1019	1881885	1885505
gene	EFW9900007800	Similar to At4g12490: pEARLI1-like lipid transfer protein 2 (Arabidopsis thaliana OX%3D3702)	contig1019	1893488	1894975
gene	EFW9900007801	Protein of unknown function	contig1019	1893735	1897264
gene	EFW9900007802	Similar to SWP2: Spore wall protein 2 (Encephalitozoon intestinalis OX%3D58839)	contig1019	1942970	1946167
gene	EFW9900007803	Similar to PDCB3: PLASMODESMATA CALLOSE-BINDING PROTEIN 3 (Arabidopsis thaliana OX%3D3702)	contig1019	1971670	1972710
gene	EFW9900007804	Protein of unknown function	contig1019	1972069	1988860
gene	EFW9900007805	Protein of unknown function	contig1019	1976115	1989934
gene	EFW9900007806	Protein of unknown function	contig1019	1999344	2000168
gene	EFW9900007807	Similar to UGT71K2: UDP-glycosyltransferase 71K2 (Pyrus communis OX%3D23211)	contig1019	2011636	2013060
gene	EFW9900007808	Similar to UGT71K2: UDP-glycosyltransferase 71K2 (Pyrus communis OX%3D23211)	contig1019	2029218	2030624
gene	EFW9900007809	Protein of unknown function	contig1019	2029457	2029927
gene	EFW9900007810	Similar to UGT71K2: UDP-glycosyltransferase 71K2 (Pyrus communis OX%3D23211)	contig1019	2051806	2053281
gene	EFW9900007811	Similar to GT3: Putative UDP-glucose flavonoid 3-O-glucosyltransferase 3 (Fragaria ananassa OX%3D3747)	contig1019	2079339	2084189
gene	EFW9900007812	Similar to ZIP5: Zinc transporter 5 (Arabidopsis thaliana OX%3D3702)	contig1019	2084293	2087206
gene	EFW9900007813	Similar to CCT1: Choline-phosphate cytidylyltransferase 1 (Arabidopsis thaliana OX%3D3702)	contig1019	2134810	2139888
gene	EFW9900007814	Similar to PME8: Probable pectinesterase 8 (Arabidopsis thaliana OX%3D3702)	contig1019	2151942	2159504
gene	EFW9900007815	Similar to VQ22: VQ motif-containing protein 22 (Arabidopsis thaliana OX%3D3702)	contig1019	2179885	2180646
gene	EFW9900007816	Similar to At2g37230: Pentatricopeptide repeat-containing protein At2g37230 (Arabidopsis thaliana OX%3D3702)	contig1019	2240835	2243138
gene	EFW9900007817	Similar to CYP97B2: Cytochrome P450 97B2%2C chloroplastic (Glycine max OX%3D3847)	contig1019	2252558	2258905
gene	EFW9900007818	Similar to FHY3: Protein FAR-RED ELONGATED HYPOCOTYL 3 (Arabidopsis thaliana OX%3D3702)	contig1019	2265844	2269707
gene	EFW9900007819	Similar to At2g19130: G-type lectin S-receptor-like serine/threonine-protein kinase At2g19130 (Arabidopsis thaliana OX%3D3702)	contig1019	2290678	2294113
gene	EFW9900007820	Similar to PAT19: Probable protein S-acyltransferase 19 (Arabidopsis thaliana OX%3D3702)	contig1019	2304863	2311247
gene	EFW9900007821	Similar to GABA-TP1: Gamma aminobutyrate transaminase 1%2C mitochondrial (Solanum lycopersicum OX%3D4081)	contig1019	2347510	2357952
gene	EFW9900007822	Similar to OsI_17385: Gamma-aminobutyrate transaminase 1%2C mitochondrial (Oryza sativa subsp. indica OX%3D39946)	contig1019	2368151	2374390
gene	EFW9900007823	Protein of unknown function	contig1019	2370911	2375130
gene	EFW9900007824	Protein of unknown function	contig1019	2424787	2433343
gene	EFW9900007825	Similar to LAMA2: Laminin subunit alpha-2 (Homo sapiens OX%3D9606)	contig1019	2438334	2440613
gene	EFW9900007826	Similar to SS3: Starch synthase 3%2C chloroplastic/amyloplastic (Arabidopsis thaliana OX%3D3702)	contig1019	2448845	2460519
gene	EFW9900007827	Similar to SCL23: Scarecrow-like protein 23 (Arabidopsis thaliana OX%3D3702)	contig1019	2475886	2477250
gene	EFW9900007828	Protein of unknown function	contig1019	2492748	2499672
gene	EFW9900007829	Protein of unknown function	contig1019	2504772	2505700
gene	EFW9900007830	Protein of unknown function	contig1019	2525392	2526717
gene	EFW9900007831	Similar to EMB1687: Probable ribonuclease P/MRP protein subunit POP5 (Arabidopsis thaliana OX%3D3702)	contig1019	2527161	2528694
gene	EFW9900007832	Similar to UGT82A1: UDP-glycosyltransferase 82A1 (Arabidopsis thaliana OX%3D3702)	contig1019	2565151	2571542
gene	EFW9900007833	Similar to DDB_G0284757: OTU domain-containing protein DDB_G0284757 (Dictyostelium discoideum OX%3D44689)	contig1019	2583568	2588631
gene	EFW9900007834	Similar to HSP70-17: Heat shock 70 kDa protein 17 (Arabidopsis thaliana OX%3D3702)	contig1019	2630250	2637127
gene	EFW9900007835	Similar to PCMP-H24: Pentatricopeptide repeat-containing protein At4g02750 (Arabidopsis thaliana OX%3D3702)	contig1019	2647197	2649625
gene	EFW9900007836	Similar to MUR4: UDP-arabinose 4-epimerase 1 (Arabidopsis thaliana OX%3D3702)	contig1019	2649987	2653347
gene	EFW9900007837	Similar to PAT1H2: Protein PAT1 homolog 2 (Arabidopsis thaliana OX%3D3702)	contig1019	2655749	2663080
gene	EFW9900007838	Similar to Carnmt1: Carnosine N-methyltransferase (Mus musculus OX%3D10090)	contig1019	2664432	2673070
gene	EFW9900007839	Similar to TIFY5A: Protein TIFY 5A (Arabidopsis thaliana OX%3D3702)	contig1019	2687367	2689568
gene	EFW9900007840	Similar to UGT85A23: 7-deoxyloganetin glucosyltransferase (Catharanthus roseus OX%3D4058)	contig1019	2742308	2744296
gene	EFW9900007841	Similar to UGT85A23: 7-deoxyloganetin glucosyltransferase (Catharanthus roseus OX%3D4058)	contig1019	2758886	2760964
gene	EFW9900007842	Similar to UGT85A23: 7-deoxyloganetin glucosyltransferase (Catharanthus roseus OX%3D4058)	contig1019	2790267	2792329
gene	EFW9900007843	Similar to Top3a: DNA topoisomerase 3-alpha (Mus musculus OX%3D10090)	contig1019	2812252	2815027
gene	EFW9900007844	Similar to HAC1: Protein HIGH ARSENIC CONTENT 1%2C mitochondrial (Arabidopsis thaliana OX%3D3702)	contig1019	2813058	2816778
gene	EFW9900007845	Similar to NIP5-1: Probable aquaporin NIP5-1 (Arabidopsis thaliana OX%3D3702)	contig1019	2828448	2831726
gene	EFW9900007846	Similar to Fancd2: Fanconi anemia group D2 protein homolog (Mus musculus OX%3D10090)	contig1019	2831940	2844046
gene	EFW9900007847	Similar to At2g19210: Putative leucine-rich repeat receptor-like protein kinase At2g19210 (Arabidopsis thaliana OX%3D3702)	contig1019	2848544	2850428
gene	EFW9900007848	Similar to At2g19210: Putative leucine-rich repeat receptor-like protein kinase At2g19210 (Arabidopsis thaliana OX%3D3702)	contig1019	2893803	2895943
gene	EFW9900007849	Similar to At2g19230: Putative leucine-rich repeat receptor-like serine/threonine-protein kinase At2g19230 (Arabidopsis thaliana OX%3D3702)	contig1019	2901684	2902022
gene	EFW9900007850	Similar to At2g19210: Putative leucine-rich repeat receptor-like protein kinase At2g19210 (Arabidopsis thaliana OX%3D3702)	contig1019	2904364	2905114
gene	EFW9900007851	Protein of unknown function	contig1019	2905393	2913879
gene	EFW9900007852	Similar to At2g19210: Putative leucine-rich repeat receptor-like protein kinase At2g19210 (Arabidopsis thaliana OX%3D3702)	contig1019	2911962	2912809
gene	EFW9900007853	Similar to At2g19210: Putative leucine-rich repeat receptor-like protein kinase At2g19210 (Arabidopsis thaliana OX%3D3702)	contig1019	2923884	2926134
gene	EFW9900007854	Similar to At2g19210: Putative leucine-rich repeat receptor-like protein kinase At2g19210 (Arabidopsis thaliana OX%3D3702)	contig1019	2931541	2939170
gene	EFW9900007855	Similar to At2g19210: Putative leucine-rich repeat receptor-like protein kinase At2g19210 (Arabidopsis thaliana OX%3D3702)	contig1019	2961755	2968272
gene	EFW9900007856	Similar to At2g19210: Putative leucine-rich repeat receptor-like protein kinase At2g19210 (Arabidopsis thaliana OX%3D3702)	contig1019	2980612	2992625
gene	EFW9900007857	Similar to At2g19210: Putative leucine-rich repeat receptor-like protein kinase At2g19210 (Arabidopsis thaliana OX%3D3702)	contig1019	3002463	3009513
gene	EFW9900007858	Similar to At2g19210: Putative leucine-rich repeat receptor-like protein kinase At2g19210 (Arabidopsis thaliana OX%3D3702)	contig1019	3022471	3028029
gene	EFW9900007859	Protein of unknown function	contig1019	3028908	3031711
gene	EFW9900007860	Similar to MAPR4: Membrane-associated progesterone-binding protein 4 (Arabidopsis thaliana OX%3D3702)	contig1019	3061872	3065663
gene	EFW9900007861	Protein of unknown function	contig1019	3093943	3095394
gene	EFW9900007862	Protein of unknown function	contig1019	3109111	3110530
gene	EFW9900007863	Similar to rps12-B: 30S ribosomal protein S12-B%2C chloroplastic (Populus trichocarpa OX%3D3694)	contig1019	3111235	3112049
gene	EFW9900007864	Similar to rps7-A: 30S ribosomal protein S7%2C chloroplastic (Morus indica OX%3D248361)	contig1019	3112214	3112684
gene	EFW9900007865	Similar to ndhB2: NAD(P)H-quinone oxidoreductase subunit 2 B%2C chloroplastic (Ceratophyllum demersum OX%3D4428)	contig1019	3112820	3113344
gene	EFW9900007866	Similar to ndhB1: NAD(P)H-quinone oxidoreductase subunit 2 A%2C chloroplastic (Coffea arabica OX%3D13443)	contig1019	3113365	3114297
gene	EFW9900007867	Similar to ergic3: Endoplasmic reticulum-Golgi intermediate compartment protein 3 (Danio rerio OX%3D7955)	contig1019	3117709	3123877
gene	EFW9900007868	Similar to SMD3B: Small nuclear ribonucleoprotein SmD3b (Arabidopsis thaliana OX%3D3702)	contig1019	3127646	3129379
gene	EFW9900007869	Similar to SAP: Transcriptional regulator STERILE APETALA (Arabidopsis thaliana OX%3D3702)	contig1019	3168886	3174832
gene	EFW9900007870	Protein of unknown function	contig1019	3209151	3214292
gene	EFW9900007871	Protein of unknown function	contig1019	3244771	3245881
gene	EFW9900007872	Similar to VPS53: Vacuolar protein sorting-associated protein 53 A (Arabidopsis thaliana OX%3D3702)	contig1019	3254478	3266988
gene	EFW9900007873	Similar to RH53: DEAD-box ATP-dependent RNA helicase 53%2C mitochondrial (Arabidopsis thaliana OX%3D3702)	contig1019	3275489	3279668
gene	EFW9900007874	Protein of unknown function	contig1019	3306044	3313666
gene	EFW9900007875	Similar to FPA: Flowering time control protein FPA (Arabidopsis thaliana OX%3D3702)	contig1019	3313905	3325895
gene	EFW9900007876	Similar to CAX5: Vacuolar cation/proton exchanger 5 (Arabidopsis thaliana OX%3D3702)	contig1019	3363061	3367611
gene	EFW9900007877	Protein of unknown function	contig1019	3382414	3385726
gene	EFW9900007878	Similar to AGPS1: Glucose-1-phosphate adenylyltransferase small subunit%2C chloroplastic (Brassica napus OX%3D3708)	contig1019	3388577	3392097
gene	EFW9900007879	Similar to CYP724B1: Cytochrome P450 724B1 (Oryza sativa subsp. japonica OX%3D39947)	contig1019	3459645	3463023
gene	EFW9900007880	Similar to AIR3: Subtilisin-like protease SBT5.3 (Arabidopsis thaliana OX%3D3702)	contig1019	3462866	3469958
gene	EFW9900007881	Protein of unknown function	contig1019	3470601	3488305
gene	EFW9900007882	Protein of unknown function	contig1019	3500967	3508602
gene	EFW9900007883	Similar to HIPP46: Heavy metal-associated isoprenylated plant protein 46 (Arabidopsis thaliana OX%3D3702)	contig1019	3516882	3518201
gene	EFW9900007884	Similar to HIPP46: Heavy metal-associated isoprenylated plant protein 46 (Arabidopsis thaliana OX%3D3702)	contig1019	3576182	3577377
gene	EFW9900007885	Similar to At3g07620: Probable glycosyltransferase At3g07620 (Arabidopsis thaliana OX%3D3702)	contig1019	3662973	3669204
gene	EFW9900007886	Protein of unknown function	contig1019	3682651	3686968
gene	EFW9900007887	Similar to NAF1: H/ACA ribonucleoprotein complex non-core subunit NAF1 (Homo sapiens OX%3D9606)	contig1019	3693355	3699247
